,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
204,2525501493.1591306,0.0,4.04008642379162
205,1115145749.356667,0.0,2.4836763417363827
206,6553391239.308563,0.0,5.655281046959794
207,3848922260.751603,0.0,2.028990692088568
208,273754754.8861416,0.0,0.24365310307000654
209,435594849.90497035,0.0,0.7284614796152323
210,3009997570.397602,0.0,3.572778128322077
211,160842675.8060313,0.0,0.18163981110553573
212,3962791166.994083,0.0,3.8242441947600714
213,2737041100.6081104,0.0,2.202626500398474
214,2393194437.53839,0.0,3.843200024581287
215,454127561.824122,0.0,0.5491280307644353
216,4672405048.100311,0.0,5.012993132054373
217,3337271087.4739237,0.0,2.911124632949398
218,1414118495.590382,0.0,1.2941229277083819
219,879724828.6888753,0.0,1.9346768475847824
220,463750719.6926337,0.0,0.4383417228434506
221,3212819623.590307,0.0,4.214479020484214
222,313552267.1218766,0.0,0.3196562035140406
223,2509471215.190903,0.0,3.909262501056606
224,3496100694.977418,0.0,2.233990981321933
225,534928287.5501643,0.0,0.48821204746069957
226,1299217335.2403684,0.0,1.1642448270446277
227,3788157164.5286555,0.0,3.1544518475560004
228,1754788143.2374039,0.0,2.50828020473929
229,278912483.8698324,0.0,0.3252017145508209
230,547753651.9811152,0.0,0.5244516201428586
231,465265419.6371359,0.0,0.42098939515377726
232,2108259553.9755993,0.0,2.5429896022550205
233,6737305807.508448,0.0,6.578796178795861
234,1131838518.8499079,0.0,1.229951484224941
235,404638363.5220836,0.0,0.4308885788473697
236,3353961829.653708,0.0,4.524127571873762
237,1439924376.488685,0.0,1.7253602972959556
238,2372264465.777969,0.0,3.9099153243302096
239,3424435510.519713,0.0,2.6151273783910787
240,392715942.10216576,0.0,0.5028326194883206
241,4453891937.490455,0.0,2.7928047576322568
242,4259699224.555437,0.0,2.5498197612154474
243,1167675843.743921,0.0,1.1804548326180149
244,4705641337.412208,0.0,4.161975808047012
245,3049616781.4285216,0.0,2.1316721052087235
246,495906222.66158384,0.0,0.549523126352935
247,3092435591.606039,0.0,4.413707582191136
248,3712526521.002147,0.0,4.683340296589594
249,4186362922.076955,0.0,5.83353022240781
250,4932261904.0775385,0.0,5.113560505046751
251,3269787167.3937583,0.0,2.1807049953562285
252,162759087.85025218,0.0,0.2103202723231955
253,235531944.02908996,0.0,0.2719313116186226
254,1233670870.3515482,0.0,1.3187019296021494
255,3366012883.3132434,0.0,3.096579647252178
256,3623767839.415341,0.0,4.751417962339993
257,3498562734.573342,0.0,2.781576969788112
258,649622981.5570786,0.0,0.5016041556793546
259,798687854.344836,0.0,0.9128141074640267
260,840144710.9094663,0.0,1.1501349458818955
261,2435176702.931374,0.0,3.9070518239819383
262,1405067402.6117303,0.0,1.7266880342874262
263,2387479508.0472846,0.0,1.997346237427856
264,3257330308.7237983,0.0,2.0389161256218
265,1651180599.0367222,0.0,2.396351150204357
266,2805458182.0014787,0.0,3.9124397096429884
267,597861731.1457431,0.0,0.5708902001237417
268,4208725115.599949,0.0,3.564360736020306
269,125480643.78590861,0.0,0.1152088646556699
270,2524870331.7888827,0.0,3.9454099949218167
271,3442236483.950427,0.0,2.3792793571149775
272,3769951899.8521314,0.0,3.2299079300492393
273,2409840887.9847965,0.0,2.014693111742702
274,1237254950.9252338,0.0,2.1465839120709216
275,3842755867.8961754,0.0,3.0551196165387706
276,72738839.67252535,0.0,0.0933431028439852
277,3352860321.1317134,0.0,2.3017454225968126
278,3525867118.064871,0.0,2.369196160634605
279,2980002608.1959887,0.0,4.174448133730783
280,181641396.45668453,0.0,0.22690876911656763
281,903626900.4014078,0.0,1.4746398311272315
282,4451663492.129864,0.0,5.7670048988555935
283,2592091346.7828736,0.0,1.6404720616235702
284,614490280.7484758,0.0,0.5240206535985423
285,3789872430.9989944,0.0,3.1437107847915144
286,4817466848.61888,0.0,5.719870616057363
287,1062777477.8929083,0.0,0.7564573292280887
288,1420897215.649662,0.0,1.2719298560751129
289,972036179.6499866,0.0,0.9230764181916788
290,635775146.9386896,0.0,1.0580543733237315
291,117612068.07505533,0.0,0.14876939804211442
292,3728950354.732507,0.0,2.443530734450517
293,232400528.5203436,0.0,0.20190758810397197
294,3988214190.045816,0.0,3.4768510996748825
295,331647688.9945234,0.0,0.34509891537038456
296,3865670813.6576915,0.0,4.91760523352057
297,2814954754.661681,0.0,3.288332670015555
298,390804087.4411132,0.0,0.5361689282525791
299,1897115088.0910392,0.0,1.999073029103207
300,2810129386.086268,0.0,3.9658961602149607
301,539274324.9870415,0.0,0.5930697156067204
302,5829886479.648577,0.0,6.067118287198514
303,4033272045.784661,0.0,2.871473628225025
304,2893369353.333505,0.0,2.249316316745845
305,3771776259.19305,0.0,4.115723969190355
306,731428265.6852733,0.0,0.6187472493933109
307,1306375516.0716412,0.0,1.110415725786955
308,1198958925.4098485,0.0,1.4235589168602207
309,560837285.5060638,0.0,0.6635120922121891
310,4359169856.81711,0.0,4.605434184248966
311,3188587252.647672,0.0,4.469066569265837
