,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
26,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
27,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
28,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
29,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
30,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
31,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
32,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
33,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
34,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
35,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
36,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
37,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
38,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
39,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
40,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
41,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
42,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
43,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
44,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
45,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
46,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
47,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
48,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
49,95107331.23784721,0.0,113525566.15448771,0.0012347841627828992,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,658.859767970627
50,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
51,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
52,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
53,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
54,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
55,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
56,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
57,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
58,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
59,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
60,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
61,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
62,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
63,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
64,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
65,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
66,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
67,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
68,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
69,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
70,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
71,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
72,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
73,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
74,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
75,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
76,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
77,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
78,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
79,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
80,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
81,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
82,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
83,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
84,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
85,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
86,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
87,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
88,95107331.23784721,0.0,107856822.52251339,0.0012441583915828835,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,660.7343575017032
89,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
90,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
91,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
92,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
93,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
94,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
95,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
96,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
97,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
98,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
99,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
100,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
101,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
102,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
103,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
104,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
105,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
106,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
107,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
108,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
109,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
110,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
111,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
112,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
113,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
114,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
115,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
116,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
117,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
118,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
119,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
120,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
121,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
122,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
123,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
124,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,21063795.793970663,5.783222563581415e-05,58176627.77592012,0.0,710400000.0,57.67941193725686
125,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
126,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
127,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
128,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
129,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
130,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
131,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
132,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
133,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
134,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
135,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
136,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
137,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
138,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
139,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
140,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
141,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
142,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
143,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
144,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
145,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
146,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
147,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
148,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
149,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
150,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
151,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
152,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
153,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
154,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
155,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
156,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
157,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
158,95107331.23784721,0.0,99525397.17141615,0.0,48317393.2047739,0.001005581286769336,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,236.37568368219405
159,95107331.23784721,0.0,103210148.38304426,0.0005696986646590259,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,299.1941319959585
160,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
161,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
162,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
163,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
164,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
165,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
166,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
167,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
168,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
169,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
170,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
171,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
172,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
173,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
174,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
175,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
176,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
177,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
178,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
179,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
180,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
181,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
182,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
183,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
184,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
185,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
186,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
187,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
188,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
189,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
190,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
191,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
192,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
193,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
194,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
195,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
196,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
197,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
198,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
199,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
200,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
201,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
202,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
203,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
204,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
205,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
206,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
207,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
208,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
209,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
210,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
211,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
212,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
213,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
214,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
215,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
216,95107331.23784721,0.0,99525397.17141615,0.0,44215020.369581826,0.0,20384338.443195168,0.0,58176627.77592012,0.0,710400000.0,0.0
